15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 
15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 
0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 
0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 
0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 
15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 
15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 
15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 
15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 
0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 
0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 0, 15, 15, 15, 15, 0, 0, 0, 
0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 
5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 
10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 
15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 
15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 
15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 
15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 
10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 
5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 
0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 
0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 
0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 0, 10, 15, 5, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 5, 15, 10, 0, 
0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 
3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 
6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 
9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 
12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 
15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 
15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 
15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 
15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 
15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 
15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 
12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 
9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 
6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 
3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 
0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 15, 15, 0, 0, 
0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 
0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 
0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 0, 9, 15, 6, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 6, 15, 9, 0, 
0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 0, 12, 15, 3, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 3, 15, 12, 0, 
7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 
0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 
14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 14, 14, 7, 7, 
7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 
7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 
0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 
14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 
0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 
14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 
7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 
7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 7, 7, 14, 14, 14, 14, 7, 7, 
7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 7 
